review,recommended,helpful_or_not,playtime_at_review
"impossible to 100%, achievements from the past not available today",False,0,888
i hate it,True,0,19209
ytayt,True,0,314
good game,True,0,8258
i ♥♥♥♥♥♥♥ hate that stupid ugly annoying piece of ♥♥♥♥ garbage hero ♥♥♥♥♥♥♥♥♥♥♥ cat i hate you aaron keller remove the creature please,False,0,8145
"I don't know, I just... can't see me playing this game a lot",False,0,2323
Duplicates in loot boxes (especially in a legendary box) is a next level of greed. Yuck,False,1,26453
this has to genuinely be the most cancerous game that has ever been made,True,0,13853
very floaty and unsatisfying fps game,False,0,188
only good for the futa porn,False,14,6782
good,True,0,1511
overwatch,False,0,1818
تسريب رامات,False,0,266
NICE GAME,True,0,1051
horrible game save urself the time,False,0,12198
community makes this game trash,False,2,147976
what are we even doing anymore,False,0,58913
sugoi!,True,1,583
my life was stolen from me💔,False,2,10319
Fun team shooter.,True,0,4768
nah,False,0,8678
GAM EIS AIDS,True,0,323
hfcg,False,0,284
love this game to pieces but blizzard take the piss lol chargin people 40 quid for old skins u could get free on OW1 .,False,4,13699
if you see a hazard main leave the game.,True,0,30011
"the worst matchmaking imaginable, as a new player getting placed in a quick match against emeralds and diamonds is diabolical",False,3,235
"match making could not be worse. literally just started the game with a couple friends and within the first hour of us playing, we are going against emerald, and diamonds, people that are level 80 and higher even though we had just started the game. do not recommend, you should only get the game if you have been playing it before its launched otherwise you are expected to play against top tier players",False,0,219
"so unbalanced characters .. especially ""tanks"" .... they are doing too much dmg, pls neft them :( 
and road hog - his hook ?? how many meters wtf.... 
i dont remember the character names (i was playing in 2015), but the new charakters are too op...
im enjoying the game after the years, but some characters ruining my experience",True,0,1488
gay,True,0,10928
i am suffering,True,0,35346
This game just ♥♥♥♥♥♥♥ sucks,False,0,200
this game is amazing,True,0,7476
"Lack of artistic direction, horrible unintuitive UI, overpriced cosmetics, uninspired ""events"", toxic playerbase, poor optimisation, boring lore.",False,3,4178
"Play this game with friends, it will make you realise who the real ones are.",True,1,8819
"Even if HITLER HIMSELF CAME BACK and INVADED NEW JERSEY WHILE I WAS MID GAME, MY ROUTER WAS STRUCK BY LIGHTNING, BLIZZARD HQ WAS CAPTURED BY ARMED FORCES, AND A BULLET WAS SHOT THROUGH MY PC, I STILL WOULD BE QUEUE BANNED WITH NO APPEAL PROCESS BECAUSE APPARENTLY ITS STILL MY FAULT",False,3,19541
i ♥♥♥♥♥♥♥ love this game.,True,0,2148
yes,True,0,1453
Its a great game!,True,0,37289
"if you dont want to lose 10 games in a row, encounter a bunch of cheaters and meet toxic people then dont play this game.",False,3,15822
i LOVE OVERWATCH SOOOOO MUCH SAM CANT HEAL ME EVEN IF HIS LIFE DEPENDED ON IT,False,0,218
"free to play, my main game since 2017, this game is powerful and fun when you have a good team.",True,0,514
This game makes you suffer,True,0,21396
nice,True,0,24370
Game is ♥♥♥♥,False,0,433
just dont,False,0,17376
peak,True,0,33831
"This ♥♥♥♥♥♥♥ idiot game, broken servers, on some days cant even play the ♥♥♥♥♥♥♥ game cause the developers are a bunch of ♥♥♥♥♥♥♥♥♥ i could develop this game better than these lazy ♥♥♥♥♥ from blizzard company. Cant wait to see another punishment for leaving the ranked game because these digusting servers kick me for no reason.",False,2,5341
the servers have been extremely laggy lately,False,0,15730
reviews are above 50% so forcing a bad one just like the game’s matchmaking system,False,0,68872
"game is good


beware of r*t*rds though",False,0,12456
worst account creation policy ever. i had to start a contract phone number just to create an account that i couldn't event log into. i would not even recommend this game to anyone on this planet. worst thing i have ever seen,False,2,54
ג,True,0,2250
this game is my life.,True,0,20921
stinky,False,1,8101
Tam analyalayamadım,True,0,9002
more then half of my friends can't play because your absolute stupid competence of prepaid phone number as a security.,False,0,11383
10 years of playing this <3,True,0,1349
This game sucks,False,0,10026
"playing comp on tank is like getting a glasstration after being beaten to the brink of death by a chimpanzee, if you want to keep your sanity stick to dps or support for comp",False,0,4827
I play overwatch = i'm gay and i represent israel,False,1,2195
not good,False,0,38
this game almost ruined my life,True,1,15255
Waste of electricity tbh,False,1,7313
trash,False,0,547
i play this game a lot and i am in a esports team for ow and i am getting scolorships,True,0,357
gewd,True,0,16930
Still ♥♥♥♥♥♥♥♥ since OW2 release,False,0,13530
its cool,True,0,1050
im from tel aviv & i loooooveeeeeeeeeee this game uwu owo <3 who wants to be my e-daddy :3,True,2,33192
its overwatch. need i say more.,False,1,254
"has made me break down on multiple occasions, do not install if you don't hate yourself",False,0,3864
one tricking juno is the reason this heart still beats,True,1,20884
id rather get castrated by the hulk than play another match,False,1,138
"This game is just a worse version of overwatch one. They didn't even add the ♥♥♥♥♥♥ gamemode that they were going to add. I dont know how they failed to add it because it was looking to be a copy of Mann vs Machine from TF2 (a game made 30 years prior). This game made me download a 10gb update and it didn't say what it was for, then made me repack the whole game which took over an hour! And I have a Nazi Supercomputer for pete's sake! This game chatbans me every week for threatening to use my teamates as fleshlights (its all they would be good for because they suck at the game) and I cant even type the N word even though I am black for pete's sake! After they assulted all the female employees this game went to ♥♥♥♥! And im saying that even though im a sexist for pete's sake! This new Torbjorn character is so op! He throws a turret down and just sits there and does nothing and wins! Its clear they just added him to sell skins to gooners. Now tell me, does that make any sense to you?",False,1,12890
goood,True,1,3765
سرطان,False,1,18
its not even the game bro ITS THE FREAKING PEOPLE BRO IT PISSES ME OFF,False,0,661
its fun i raged at first but now its fun 5 stars,True,1,287
stiff,False,1,614
i hate this game,False,1,8390
this game is cheeks,False,1,32465
:),True,0,105632
"if you are reading this, go back",False,0,6340
good,True,0,5
I have been playing since 2018. I love this game!,True,0,1930
Pro player tryhards: I'm going on this guy in 3 2 1 Drake: Shes in love with who i am back in highschool i used to bus her to the dance,True,0,20123
hanzo,False,0,6964
yeah,True,0,3162
"I don't know why this game has mixed/negative reviews, maybe it's because of the teammatching or the developers not listening, but I kind of like this game. It's kind of nostalgic to when this game first came out, and it reminds me of Marvel Rivals, which is also fun.",True,0,94
"[h1]A love-hate relationship.[/h1]

Is probably the best way to describe Overwatch. I'm not even sure where to [i]begin[/i] with the game, it has a fair bit of good, but it also has a [b]lot[/b] of bad as well.

So I'll focus on a few things:
[list]
[*] Problematic Heroes
[*] Balancing
[*] Matchmaking
[/list]

[h2]Problematic Heroes.[/h2]

The heroes in this game are naturally diverse and varied, but in recent months they've released a hero that breaks [b]all[/b] the rules of the game:

[i]Jetpack Cat.[/i]

Now as you can surmise its a cat in a jetpack, but what makes it so awful and bad is that it breaks the fundamental rule that Overwatch had since day 1: [b]No. Permanent. Flying.[/b] every hero that has the ability to fly is tied to a timer or a resource bar of some kind, but Jetpack Cat seemingly ignores this rule and can fly infinitely [b]and[/b] have a boost mode as well. This by itself is already quite a jarring experience, maps aren't built for perma-flying and it shows:
[list]
[*] The skybox is pretty low, barely allowing them to fly over maps
[*] Jetpack Cat can hide behind buildings indefinitely at a high elevation that you can't reach even with other flying characters, let alone grounded ones
[*] Jetpack cat can quite literally hide under sections of the map that are inaccessible unless you want to die trying (and failing) to kill them with any hero outside of another Jetpack Cat
[/list]

To put it simply: Jetpack Cat is probably the most frustrating hero to fight against in the game as it stands (excluding skilled players on specific heroes). If that wasn't bad enough, Jetpack Cat is a [b]support[/b] hero, so they have the ability to heal themselves as well as their team, but their whole kit enables and encourages her to be the perfect flanker that can't be easily dealt with, with a 225 health pool to boot, a small hitbox, and long range weapons, you'll be struggling with this feline. Her support function is being able to [b]carry teammates[/b] into the air [b]indefinitely[/b], allowing some heroes that were clearly never intended to have high speed to just be zipped around the map because of a tiny cat.

To rub salt in the wound, someone at Blizzard is clearly aware of how annoying this cat would be and went the extra mile to add a [url=https://www.youtube.com/watch?v=ejbeOEbRaLQ]""taunting"" voice line[/url] for players to use, just to add some psychological warfare to the game.

[h3]Is that the only hero?[/h3]

No. There's definitely other problematic heroes but this would be rather long, but as a quick rapid-fire:
[list]
[*] Freja: Damage class that can leap up and pretty much instant-kill you in 0.7 seconds with several explosive arrows that stick to you
[*] Mauga: Tank class that has 2 chainguns, can stomp on you, and heal from shooting you
[*] Zarya: Tank class that can put a bubble around teammates that acts as a shield and also makes her weapon stronger, effectively fueling your own demise and killing you quickly
[*] Roadhog: Tank class that can self-heal back to full on the move, has a hook to bring you into his lethal range (1-shot shotgun), and even at range he has a secondary fire that can snipe you at medium distances.
[/list]

These are heroes that are considered to have a lot of pain points in the community and are seen as problematic (If you play competitive modes, you'll frequently see these banned, especially Jetpack Cat whom had a 70% global ban rate even at the top competitive levels), it makes you wonder that surely Blizzard would do something... Well...

[h2]Balancing[/h2]

...Now with the above heroes mentioned, the logical next step is to think

[quote]""Surely Blizzard would make adjustments so these heroes aren't annoying to play against?""[/quote]

And you'd be right! Except there's one problem:

Blizzard seems to be concerned about balancing at the [b]esports level, [u]not[/u] at the casual level.[/b] What I mean by that is you won't really see nerfs or buffs to heroes unless they're being used in esports competitive play (Like the Overwatch World Championships) where top players will have grinded these heroes to a fine art and have tech levels that you can't grasp, I've seen some of these games and the gameplay is [b]so. ♥♥♥♥♥♥♥♥ fast.[/b] that if you blink you genuinely might miss some stuff.

The problem with this naturally is the heroes that should be addressed... Don't, and the ones that are perfectly fine for the casual crowd... [i]Get adjusted.[/i] In the latest update (September 8 2026) they have made inconsequential nerfs to a couple of the heroes mentioned earlier, but then they have decided to nerf or buff other heroes that had no issues at all. Some of these changes were 'fine' as they wouldn't make a difference, but others you can clearly tell they were done in response to esports play and not how the playerbase plays them (e.g teleporter distances being reduced, cooldowns for certain heroes being increased, making a [i]literal sound adjustment?)[/i]

This is despite many complaints from the playerbase about many heroes, which you can find either here on the [steam discussions or better yet on the Overwatch Forums ( https://us.forums.blizzard.com/en/overwatch/c/general-discussion/6 )

[h2]Matchmaking[/h2]

This is just short, sweet, and simple:

The matchmaking sucks.

There's nothing to sugarcoat, you might be fine initially playing but you'll find yourself quickly playing a lot of games where all you see is this:

[b]DEFEAT[/b]

Why? Well for some reason the matchmaking loves to decide to pit you against [b]very experienced[/b] players. I've had games where I am fighting with or against [b]Top 500 competitive players[/b] in Overwatch, quite literally the best, of the best, and Blizzard thinks I can go up against them [spoiler]I can't. They wreck me or make me look pathetic.[/spoiler] it makes games feel like a genuine gamble and the worst part is you can tell within the first 30 - 60 seconds of a game if you even have a [b]slither[/b] of a chance of playing, let alone winning the game.

It has gotten to the point where people have said the following:
[list]
[*] ""Quickplay is the real competitive mode""
[*] ""Play competitive if you want balanced matchmaking""
[/list]

This has lead into a LOT of theories that the game attempts to keep your general win/loss ratio at a neat 50%, if you try going above that you [b]BETTER[/b] be John Overwatch and carry your team otherwise you'll be humbled pretty fast, if you try to lose games you don't have to worry because even if you do nothing you might still win on account of having that carry on your team. Put simply: The matchmaking does not feel balanced at all, it is a genuine coin toss, you can tell pretty quickly how games go, and in the 'casual' mode you'll be playing against people that are playing as if $1,000,000 are on the line [b]every. game.[/b]

[h2]So why do you play?[/h2]

Because I do find some fun with it, despite how toxic some people can be (You WILL be finding toxic people, trust me), I do have some small, nice conversations, and Overwatch has a nice feel with its movement that I just haven't really felt in a good while. Plus when you get that natural co-ordination with people you've never met, it genuinely feels great when you get that synchronisation.

I've had some funny moments and [url=https://steamcommunity.com/sharedfiles/filedetails/?id=3766737867]witnessed[/url] some [url=https://steamcommunity.com/sharedfiles/filedetails/?id=3798363609]funny moments[/url] too that were [url=https://steamcommunity.com/sharedfiles/filedetails/?id=3782007315]screenshot worthy[/url] that you just can't replicate or force, they just happen in the wild.

But, it is like I said, a love-hate relationship. There's a few goods, but honestly... There's a lot of bad. [b]If you plan to get into this, you should expect to be constantly saying ""FFS!"" a lot.[/b] Its a game that shouldn't be taken seriously, yet somehow I keep finding myself doing so.",False,10,35800
Great,True,0,3457
very fun,True,0,7975
"this game fills me with rage and hatred towards all humans, nerf genji",False,0,31110
♥♥♥♥ game,False,0,939
wuyang,True,0,27518
Too slow! Too slow! Too slow! Too slow!,True,0,9166
i hate this game,True,0,164
Overwatch is a good game,True,0,15073
I hate this game,True,0,142325
Constant cat and mouse game of balanced characters and roles fighting for their lives against tanks who are literally Thanos and immortal killing machines. Game can never be truly balanced with a 50+ character roster unless Blizzard employs Albert Einstein and a NASA supercomputer AI working 100hrs a week crunching the numbers; which they clearly dont because they added Wrecking Ball to the game.,False,1,2493
yeah,True,0,5034
rgrhrhe,True,0,776
"do not play this stupid ♥♥♥♥♥♥♥ game that was made by ♥♥♥♥♥♥♥, i went on a 0-6 streak and sbmm did nothing because i still kept getting neurodivergent losers in my lobbies who pick the most broken heroes in this ♥♥♥♥ ass game and they were the same heroes every ♥♥♥♥♥♥♥ game. the devs dont know what the ♥♥♥♥ they are doing and are jerking each other off at every meeting apparently. all in qp btw, not even ranked and on a new account because im not pay 10 dollars for a name change that is apparently for safety reason or some ♥♥♥♥♥♥♥♥ like that even though there are numbers permanently attached to every account but they must have forgotten about it. and 50 wins to play ranked is a absolute joke because not only do people have to endure hours of this stupid ♥♥♥♥♥♥♥ game which drops their will to play this game by a lot, it does nothing because half the people in ranked still suck. So if you're thinking about playing this game dont because it sucks and you will save you're mentally health.

P.S. ignore the amount of time played, i had to play though battle nets app because even though it is the same login and everything, the things i linked dont work for some reason.",False,0,43
yes,True,0,336
fire pls play it,True,0,1538
"Fun with friends on occassion but quickly turns into a miserable expierence the more invested you get. Character skin favortism, unfair balance patches clearly favorting a chosen few (looking at you cassidy), a lack of creativity in mythic skins as well as HORRID distrubution of them, I can't reccomend. Ignore the spelling i can't be bothered. And yes i have 200+ hours despite this it's a love hate thing.",False,0,15209
This game is for little femboys like Xander.,False,0,445
cancer,False,0,12911
winton,True,0,4727
bad game,False,1,230
W,True,0,15019
If you want to hate yourself and 9-11 different people at the same time this is the game for you!,True,0,2355
"This game is bloatware now. I used to play overwatch on high settings with i5 and 8 gigs of ram. Now on better pc I'm having 99,4% ram usage on lowest settings possible only by sitting in main menu, my pc freezing, processor dying. Paladins are more enjoyable at this point",False,0,56
GOOD GOOD,True,0,1885
winston lowk caked,True,0,3792
The best game in the world that I have EVER played... :steamlusty: :steamsweaty:,True,0,5773
good game,True,0,2818
"⠄⣿⡀⠇⠄⠄⠄⢉⣛⣷⡄⢨⡀⣠⣤⣴⣿⣿⣿⣿⡿⠿⠶⠿⠿⣿⣷⠄⠄⠄
⠄⣿⣿⣬⣀⣠⣤⡘⣿⣿⣿⣦⣿⣿⣿⣿⣿⡿⠋⠄⠄⢀⣶⣶⣦⣌⢙⡀⠄⠄
⠄⣿⣿⣿⠿⠿⠿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⢡⣄⡀⣀⣼⣿⣿⣿⠟⣸⡇⠄⠄
⣆⠙⠉⣠⣤⡀⠄⠄⢩⣿⣿⢿⣿⣿⣿⣿⣿⣿⡿⣛⣋⣥⣤⣤⣤⣾⣿⡇⡀⠄
⣤⡀⠸⣿⣿⡿⠶⠶⢾⣿⣿⡸⣿⣿⣿⣿⣿⡿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣲⣧⠄
⢺⣿⣦⣬⣶⣾⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣯⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃
⠄⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠁⡀
⠄⠘⢿⣿⣿⣿⣿⣿⣿⣿⣿⢟⣭⠭⠴⠒⠨⢭⠛⠛⠋⣼⣿⣿⣟⣛⣡⣴⣿⡇
⠄⠘⣷⣮⣿⣿⣿⣿⣯⡙⠁⠏⠄⠄⠄⠄⠄⠄⠄⠄⢰⣿⣿⣿⣿⣿⣿⣿⣿⠃
⠄⠄⠘⣿⣿⣿⣿⣿⣿⣷⡀⠄⣶⣦⠄⣠⣶⣿⣦⠄⣿⣿⣿⣿⣿⣿⣿⣿",True,1,36132
"I keep on getting DC'd and getting a suspension for it. It's not a problem with my wifi anymore, I've had it on ethernet for about a year now.",False,0,16965
Out of all my years of living i decided to use my knowledge of life to play this game.... I regret everything nothing about this game is enjoyable. I had to get a therapist because this game made me want to ... I have this many hours on this game only because im good at it and it's highkey like a toxic ex that i always end up going back to. Please do not download and play this game i am warning you. You WILL regret it 0/10 would NOT recommend,False,1,22780
Its better now,True,0,516
"I have a lot of fun with this game, so much so that I’ve developed a stress response where my eyes go dark after the third match. It’s great.
After playing it long enough, your perspective shifts and you start to hate yourself instead of the game.
10/10. Definitely recommend as a substitute for self-harm.",True,0,61331
;),True,0,2196
"This game is like a toxic ex, i keep coming back to it even when it makes me hate my life.",True,1,41186
yes,True,0,9911
i hate myself i never loved myself,False,0,9643
♥♥♥♥ game,False,0,3668
Hmm,True,0,2020
"game itself is fine, just alot of choices are questionable",False,1,47016
Naprawcie serwery,False,0,5344
butt,True,0,211
Trash game,False,0,452
i goon to hard with me e girlfriends and cant stop playing mauga,False,0,492
"I never got so much of the hate behind this game, I understand where some people have major issues with matchmaking, overpriced skin bundles, and obvious character favoritism and yes, some of those things do make me mad but 1: I rarely, if ever purchase skin bundles, I mostly just make a purchase every other season or so when I like the battle pass skins. and 2: A string of bad matches from poor match making just encourages me to get off for the night (with varying degrees of success admittedly, but thats an issue on my end, not really the games fault imo). In any case I do very genuinely love this game, the dynamics between characters both in terms of gameplay, and their personality is enjoyable. The sort of puzzle solving you have to do when trying to figure out why you're losing a match and the comeback you can make is a fun kind of test of skill. The fact that no two games are exactly the same, and the feeling of hitting a game changing ultimate will always be amazing.

Im not trying to say overwatch is a perfect game, counterswapping, some wacky hero balancing, and the fact they took away the only new gamemode (clash, which I loved) we had in years, it obviously has its glaring issues, but I will always love queueing up with my friends and will always love the chance to make a big game changing play.",True,0,100207
"Fun, don't play it",True,0,6140
"FIX YOUR SERVERS FOR THE LOVE OF GOD!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!


and the fact that I'm getting suspended for your servers is some bs",False,0,89953
Turn the tick rate down holy fast.,True,0,526
fun,True,0,2793
nice sometime yes,True,0,18286
♥♥♥♥ game play rivals,False,0,260
if u look like emre contact me immediately,True,0,682
One of if not the WORST 5v5 fps out there. Devs are a bunch of trany ♥♥♥♥ that should have cinderblocks tied to their feet and thrown out into the ocean.,False,1,602
peak,True,0,3793
Im having fun with this game,True,0,1068
lot of fun,True,0,127
i love this game i play with my bf he so cute,True,0,3963
jetpack cat makes my inner Cuno hurt,True,0,5417
i want to like the game but the devs and lack of brain cells in most matches has me uninstalling everytime i think the games changed,False,0,130213
"i played all through 2016-2021 of the original overwatch and when it shut down i never bothered to try ow2, seeing as how it was review bombed and the screenshots looked like the game changed a lot, but i recently started playing again and the game is pretty much the same, some features changed, many maps i loved were removed, the skins i so hardly struggled to earn stopped being limiteds and the new skins that i want are paywalled, but well, the game is still fine either way. i won't say it's a perfect game but it's ok. i guess some people just love to be a b1tch",True,18,1267
When I Played This Game My Bum Got Touched Innapropriatly Then My Nan Fell Down The Stairs So Overall 10/10 Game would Recrommend,True,0,21461
Sh*t game,False,0,13
bad game,False,0,7951
Got way better after Marvel Rivals got released.,True,0,64412
This game is fun,True,0,36529
ball,True,1,8725
wanna hate your life but enjoy every bit of it . overwatchg,True,0,3781
Nice,True,1,4144
♥♥♥♥♥♥♥ server.,False,1,9873
fun,True,0,4187
I cant play :P,True,0,747
games fun now,True,0,2916
Widowmaker rule 34,True,1,277
why do i still play this,False,0,10922
this game is alright but the distribution of skins is genuinely so terrible like especially with the mythic skins theyve given second mythic skins to characters when at least half the roster doesnt even have their first,False,0,6075
nice,True,0,10898
"No Bro, No.",False,1,2390
ass,False,1,4972
"8/10 
Every patch will come w its own problems which might or might not be fixed ever but super fun regardless,  probably not worth jumping into comp but qp is more srs anyway",True,0,44800
"I deeply regret paying for the original game years ago because the developers completely ruined what I actually bought. Even though they finally dropped the 2 from the title and tried to pretend it's the classic Overwatch, the damage is already done. They took a paid, premium game and forced it into a greedy, free-to-play model that stripped away the fun progression and replaced it with endless microtransactions.",False,260,341
every time i boot up this game bad stuff happens in my life. i think its a sign,False,4,455
300h on console reviw to many hackers and long queue time reviw for pc hackers in quick play and long queue time on tank (hth),True,0,254
so frustrating when you are with randos who don't know how to play. a painful game. would recommend,True,0,11150
nice,True,0,4137
overwat,True,0,28152
THE GOAT,True,1,18371
"Its cancer but its my cancer, also lower system requirements are a plus in my book(rivals could never)",True,1,25455
nobody likes this game,False,1,3092
"Although the players/community are sometimes toxic, i really enjoy the game and it is one of my favs.",True,1,2241
เกมกาก,True,0,16283
good game to give you your 13th reason to off yourself,True,0,38838
can't play cuz i dont have postpaid phone number ♥♥♥♥♥♥ game,False,0,80
this game is actually horrible play this if you wanna kill yourself a year later,False,3,21432
money driven...,False,1,104559
I really good game for timepass,True,0,190
"Overwatch 2 is a colossal letdown, devoid of any shred of innovation, serving up the samemind numbing repetitive gameplay, all while Blizzard shoves their ♥♥♥♥♥♥♥ greed down our throats. Fans were  praying for a revolution, but instead, we got this steaming pile of ♥♥♥♥ that feels like it was spat out just to milk us dry. Blizzard's ♥♥♥♥♥♥♥♥ handling of controversies and their utter disregard for the ♥♥♥♥♥♥♥ player base feels like they're too busy counting their cash to give a flying ♥♥♥♥ about making a decent game anymore. The lack of passion and genuine care for the community is more evident than ever, leaving us feeling utterly  betrayed by a company that once stood for something worth caring about.",False,25,12204
Very good game. No gore as such but still fun. Heavily recommended for all players.,True,1,1896
winston,True,1,13513
"Really fun, but you need to learn how to ignore the toxic players on here.",True,1,6846
Redemption arc,True,0,44054
valorant better,False,1,2196
♥♥♥♥,False,1,741
"Overwatch 2 remains one of the most fluid and satisfying hero shooters on the market. The shift to 5v5 makes the gameplay much faster, individual plays feel high-impact, and the mechanical gunplay is incredibly polished. The cast of characters is diverse and fun to master. While the aggressive monetization and battle pass system can feel frustrating compared to the original game, the core gameplay loop is still brilliant, highly competitive, and well worth playing.",True,0,639
"Still same ♥♥♥♥, even after more than two years.

+servers crush constantly",False,0,3991
x,True,0,409
9/10 reasons i'm mentally unwell,False,0,33612
replace comp with 12 hogs 1 hole and we will reconsider,False,0,115
its fun and very immersive,True,0,8399
The game is Fast-Paced and Very good,True,0,230
shiiii pixelmon better,True,1,2446
trash don't do it,False,0,11142
Challenging but fun.,True,0,5965
this game is a hate love relationship,False,0,17291
goated,True,0,24611
this game makes me wanna put a q tip in my ♥♥♥♥♥♥♥♥♥,True,0,2189
game was so fun i go bald,True,0,5379
no,False,0,437
The cat ruined this game.,False,2,36161
This game is ♥♥♥♥♥♥♥ hell,False,0,16792
rape,False,0,51
"matchmaking probably has to be the worst i have ever seen in my entire life, i really think cod's sbmm is better than whatever atrocious pile of ♥♥♥♥ overwatch devs have come up with",False,0,3310
watching,True,0,253
Guan Yu will save us all (also monke and cat),True,1,13076
i like to hate myself....sometimes,True,0,26886
WAU,True,0,11416
Make the omnics kiss,True,0,21318
yay,True,0,9385
game good,True,0,1878
its good,True,0,9419
I've played this game for a few years now and in the last couple its become trash.  The servers and matchmaking have become such that one team is always favoured over another and so it is just one stomp one way for a few matches and then a stomp the other. EOMM they call it.  Soft Hacks seem rife and they dont do anything about it.  stay away - its too late for me - save yourself!,False,0,40169
"Its alright, alot of throwers tho in comp",True,0,9528
suffering and pain awaits if you try to take this game seriously,False,0,3182
weally good wowie but these players dont shower stiunky,True,0,1849
I ♥♥♥♥♥♥♥ hate that cat,True,0,823
very fun especially with friends!,True,0,1400
only game that has torbjorn,True,1,2452
played it a bit... not recommended,False,3,23502
"Very good game, find myself coming back all the time.",True,0,1829
goated,True,0,1108
suffer.,False,1,7055
FPS LOL. Fun tho,True,0,11527
if u go on a lose streak u will be put in lose streak lobby jail so basically u keep getting put with otheres who are on a lose streaks for days on end untill u grind so hard that u carry the team back to back to back. its annoying id liked to have a team that does high damage but it is 90 percent of the time the other team completly dominating mine,False,1,24934
maybe w idk yet,True,0,216
"The match making sucks. It's either we roll or we get rolled. And the game is flooded with smurf alt accounts. It's not fun at low ranks at all in competitive. Not to mention the match making, we will barely manage a victory then I get ""expected"". And as if that wasn't insulting enough, my entre team will leave the match and I will still get my elo rolled back afterwards. The same issues exist in quick play, too, with the match making being horrible.

My favorite is when we go against a worlds better team holding us in spawn and I ger ""reversal"" like, tf??? Fix your match making.",False,0,15080
i like the gay lifeweaber,True,1,25667
don't download this ♥♥♥♥ if ur ass :3,True,0,5276
"١٠/٠
تقدر ترجع لي من العمر ساعات؟…",False,0,139156
great game for everyone,True,0,320
ogre snot is liquid ♥♥♥♥♥♥♥♥,False,0,14349
this game makes me wanna do horrible things. 10 outta 10,True,0,12116
"You know how to know if a game is still trash, when to focus on gay pride and trans ♥♥♥♥♥♥♥♥ over making a playable game. ♥♥♥♥ blizzard",False,1,1399
good,True,0,2967
very fun game especially with friends,True,0,2270
"3.5k hours, game gets worse every patch. dumbass devs dont know wtf they are EVER doing. basically a rivals copy cat where if everything is broken nothing is broken since no meta is ever actually fixed. lets not employ plat players as the balancing team challenge?? lets also not give every new character the combination of 3 old characters challenge???? somehow the end of overwatch 1 was better than any state of ow2",False,0,14756
ass game,False,0,11195
"People say this game is dead, sucks and a bunch of other stuff. In some ways they are right, Blizzard has made a ton of ♥♥♥♥♥♥ decisions, but in my eyes at least they are trying to redeem themselves now. After the 2026 S1 update, I feel a lot of things have improved, and you should really try hopping into the game. At least try it, and don't judge only on what others say. Yes, the game has balancing issues, microtransactions, poor matchmaking at times, but so does every game.",True,0,26207
"o jogo me desconecta da partida do nada e foda-se, jogo bugado do krlh, n da pra jogar",False,0,243
the mythic skins are bad,False,1,33
Marvel rivals knockoff,False,0,570
pew pew,True,0,11543
That cat is a damn war criminal,True,0,309
This game is very fun and you will have an overall good experience playing it! 100% would recommend,True,0,1540
"supa good, supa cool! mkaes me really angry in a very good way!!",True,0,62678
This game is legit feces lmao,False,0,2284
Thank you for giving me a time out for 15 mins! Ill choose to use my time on a different game. Me and my friend who were playing together got kicked out of the match twice. (One for comp and the other for quick play) We made it to the map selection and the count down couldn't even start.,False,0,25023
100% a game by and for g00ners,False,0,735
"bad game, don't play it.",False,0,17463
This game ♥♥♥♥♥ me so hard but I love it,True,1,51238
Everything,True,0,2408
"Honestly some of these are mad cause bad. Maybe I haven't played long enough to get frustrated, but it's one of the more fun competitive games. You can get steamrolled but for me it's fun to get humbled with your friends. Even alone it's moreso ""alright"" than ""UGHHHHHH"". The skin pricing is atrocious though. You can get some good ones but mythics are unimaginably greedy. The only thing I could think of is generally you can get 1 per battlepass so buying mythics outright are like buying battle pass tiers hence the high price but $50 for a skin is still disgusting. I think since I never played Overwatch 1 I don't have the personal experience of the game going the way of TF2/CSGO, so hopping in it's basically more of the same. But, the game is fun. More bread and circus please!",True,0,6415
dva 🤤,True,0,1636
I like,True,0,4499
game sucks,False,1,12409
better than tarkov arena,True,0,5394
overwatch 1 was better :0 but this is a good stand-in,True,0,28182
It used to be fun back in 2016-2020 but the switch to OW2 and then BACK to just OW killed this game. I play Marvel Rivals now- and it is so much more fun. A breath of fresh air! I was also top 500 in OW- I put a lot of time into this game over many consoles + PC... bought the game on all platforms before it became free to play as well. I wish OW wasn't so bad now. Blizzard makes false promises to their playerbase and never follows through- especially when it comes to PvE modes.,False,0,4746
my blizzard spilled,False,0,10499
"ah yes overwatch where do i even start
platinum feeling like top 500 every game with every no skill one trick dooms and freija riders. 
every loss from pure bs in this game is the closest i can say ive been assaulted in terms i cannot describe. 
nonetheless, great game, will continue to play it",True,0,29437
no,True,0,874
"Awesome game and dare I say better than rivals, very different same games.",True,0,8163
nice,True,0,481
i like shooting squishies,True,0,4760
bad,False,0,1348
i had a will to live before i played this,False,0,357
makes me want to cry and punch walls 10/10,True,0,6933
