review,recommended,helpful_or_not,playtime_at_review
abandoned by developer,False,4,155
skip this one.  Dead game,False,7,609
"The fact that this game was one of the ""Early Access Cons"" by PC gamers, should say all you need to know. The developers abandoned development of the game, and there is just a buggy mess. I mean, if you hit escape too many times while trying to close menu's ingame, it'll actually exit the game altogether, losing all your progress since the last (manual) save. It's honestly just frustrating to play, and definitely not enjoyable.

If you really, REALLY, want to buy this game, wait for it to be on special. Anything over 50c is not worth it, in my opinion.",False,14,182
"Double Fine is great but this game is a joke at best... you could even call it a scam.
Its not even finished its full of gamebreaking bugs, the AI is braindead and theres just nothing to do after a while (1 or 2 hours). But this game was simply not ready to go out of early access and they released it anyway. possibly because it was not throwing out enough money. Either way. Don't buy this game in any case whatsoever unless you get it for 1$ or below(i'd say its worth that much). Its just bug ridden and does not offer much content. But i do like the concept.",False,6,276
"Waited years for this game to be complete only to find that it is yet another disappointing reminder that game developers are ripping people off while being beyond any negative impact as we cannot be refunded. Highly disappointed and will never buy games from Double Fine again as I am doing with all other developers who are practicing this ""abandonware"" practice.",False,17,1270
Abandoned before birth,False,10,260
ded,False,3,166
iam still mad,False,10,120
"Unfinished, feature incomplete, and very buggy alpha passed off as a finished product. Sad... this game had a lot of potential...",False,13,236
"This ""game"" is abandonware that was shoved out the door to meet the bare requirements for release. This was a scam. Do not purchase, there is no game here to be had.",False,38,158
"I loved this game when first appeared, but wow did the creators ♥♥♥♥ on this game, completely abandoned. no updates since November 2014. Just another Early Access disappointment from Double Fine Productions. Never finished.",False,14,84
"This game is the reason why some people hate early access.

This game is completely unfinished. It has several bugs and no endgame. It was left for dead on the side of the road by Double Fine. It is still somewhat interesting, and I do play it occasionally. If someone ever decided to make something similar enough, I would probably never play this again. If it's on sale I might consider it but...

Here's the story:
Many years ago (~2014), Double Fine made Spacebase DF-9 available for early access and promised to make it into a complete game. There were many high hopes for the game at the time, but at some point in the development, it was decided to stop development. Double Fine made a tutorial and adding mod support, but then it completely stopped supporting the game in any way. There were some attempts to finish the game with modding, but there was never any large effort to my knowledge. After the developers abandoned it, so did many of the community.

The fact that Double Fine decided to charge full price for this game absolutely shocks me. However, since Microsoft acquired Double Fine, I doubt many people even realize this still exists on Steam.
If you've come here looking for a game, you won't find one. If it's available on sale for extremely cheap, it might be worth picking up, otherwise don't touch this game.",False,0,5565
Double Fine =/= Quality.,False,2,218
Just poorly handled across the board.  Disappointing to see a well known studio taking advantage of the community like this.,False,29,235
This is crashing all the time...,False,2,5
"I will start by saying what there is of the game is good! The graphics, the music, the gameplay it's all good. The problem is that there's so very little of it after Double Fine abandonned it mid-production. This is a dreadul thing because when playing you will probably enjoy what's there. It could have been great if it had been finished.

It baffles me that a company like Double Fine, who have had a sterling record before now, could have done this. Frankly I don't even think there's a good reason for abandonning it since it seems to have been sold better than a lot of other games out there. It's like they were expecting get the biggest selling game of all time and nothing short of that would do.

This kind of behaviour should not be supported and for that reason I cannot recommend this title.",False,6,1761
"This game was never finished, never went beta.",False,11,925
"Spacebase DF9 is a space management simulator where a small pod of astronauts set out to create a new space colony. You have to manage oxygen, food, jobs and the happiness of your intergalactic residents. As you progress, you will need to continue expanding to make space for new residents. The game had the potential to become an enjoyable simulator, but fell short in so many ways. 

PROS: 
The graphics are decent. 
The sound is fitting for the game. 
Most of the astronauts are not human, they are alien, making for more interesting looking characters. 

CONS: 
The game is very repetitive. After only an hour of gameplay, all the messages are the same, all your residents are saying the same things, everyone behaves the same etc. The game is severely lacking in variety. 
The A.I. is brutally stupid. Your colony can die because your mechanic is to depressed to fix the oxygen generators, killing everyone. 
There is quite a limited amount of things to build. Once you build each type of room, all you can do is keep making the same things as more astronauts arrive. No matter what, the gameplay is boring after the first hour or so. 
There is a lot of waiting, even when you speed things up. 
When you encounter problems, there is a fixed solution to deal with them. It gets even more boring and repetitive when you are forced to do the same steps continuously as the game progresses. 

It all comes down to is repetitiveness and a loss of interest. The game could be so much better if there were more scenarios and problems and multiple unique strategies to use. Unfortunately, this game is not worth the price when there are so many better alternatives available.",False,3,344
"Early access game, unfinished product pushed as a Release.

Will never buy again from Double Fine.

Extremely disappointing conclusion to an early access story, even though the developper released the game's source code.

Do not buy.",False,2,688
"game has not been updated in 2 years, consider dead",False,1,60
ok,True,1,2096
"you have to build up your base but every 2 minutes something happens that completely destroys it, you can't really get anything going because of the events. not fun",False,3,259
Got ripped off.,False,12,251
"Had promise, but DoubleFine quickly abandoned it. Wish they gave refunds when abandoning projects.",False,15,834
"Don't bother, buggy as heck.  They released the game early access, got as much money as they could and said 'Oh well, we didn't get paid enough, we're just not finishing this.' and released a patch claiming to bring it up to a 'Finished' version.  This isn't anywhere near finished.  I don't buy any DoubleFine games anymore unless they're part of a bundle elsewhere because of this bait-and-switch.  So disappointing from a company I've admired over the years.",False,8,119
Its just crap,False,4,61
"I bought this game a few years ago for $30 when it was still in early access. Thirty dollars might as well have been burned. Don't get me wrong, I like this game, and I think it could have been so much more than what it is. 

In terms of gameplay, it's decent. There's lots of options for zoning, wacky randomly generated names, and a unique art style. But it's obvious that the game's been abandoned by double fine. There hasn't been a major update (or even an update at all, correct me if I'm wrong) in who knows how long. 

Then there's balance. When I first played this, I was extremely frustrated with the raiding and pirating system. There was really no correlation between base level and defense systems and the difficulty of any enemies. Seriously, you know no effort has been put into balance when you have 2 entirely unrelated raider boarding parties entering your base when you're barely 10 minutes into the game.

In terms of replay value, I struggle to find any.

In conclusion, I think this game is a bit of a lost cause. It had potential, but it was thwarted by bugs, balance, and lazy devs. It's a shame, really. I recommend taking a look at Prison Architect if you still want a game similar to this, but far more in depth and absolutely worth the price.",False,10,1050
"Overall Rating: ★★★☆☆☆☆☆☆☆
Graphics:         ★★★★★★☆☆☆☆ (Decent enough for this game's style)
Sound:             ★★★★★★★☆☆☆
Gameplay:       ★★★☆☆☆☆☆☆☆
Storyline:         ★☆☆☆☆☆☆☆☆☆ (There isn't one)
Replayability:   ★★★☆☆☆☆☆☆☆
AI:                  ★★★★★★☆☆☆☆

Video: 1 hour 19 minutes 15 seconds
https://www.youtube.com/watch?v=YQc0HDXnmL0

Video: (Speed up version of above, coming soon)

Review:
Double Fine has the capacity and the know how to make this game better, but because of the overwhelming amount of bad reviews, they won't be ever coming back to it.  This is unfortunate, because I rather like the game and think it could be improved a lot, especially if I can get ahold of the developers who were tasked with this specific game and give them my detailed unbaised input on things.  Having talked to several other game devs in my time, I've learnt several things about the development scene so I know how to work around certain issues with development to help make a game better.  However, it seems thathis game is abandoned.

In its current state, it ""works"", but you have to be real lucky to get a good base going and you need to place lots of turrets everywhere and rapidly expand as fast as you possibly can.  I guarentee you're going to lose, a lot.",False,1,2155
"I love this game but somehow i broke it. I built too many things and collected all the things and it broke. When i boot it up, the whole map is black with all the internal items showing. Can't zoom in, can't do anything. I tried to drop a new seed but it just goes to black. I love this game, pls fix?

Also there are some things that bother me about this game but since i haven't been able to play, i have forgotten them. OH how do yu cure depression? ALL of my people end up being insanely depressed and start fighting/killing everyone else...

otherwise great game.",True,0,1152
"Decent game, but completely unfinished.",False,0,1169
"Abandonware, don't support the developers who enabled mods and all but said, ""We don't have any more money to waste on this, you guys fix it if ya wanna play it."" then ran",False,16,960
Take your $10 and burn it. It would be a better investment than buying this unfinished empty promise.,False,15,1154
Incomplete and abandoned game. Do not buy.,False,16,19
"A very bad early access gone to release game, so many features promised, but ultimately undelivered. We had slience from the devs until the release",False,0,256
"To be honest, it is reasonably fun. If it goes on sale for a dollar or two, you can pick it up if you want, but I wouldn't pay full price for it. It's abandoned, but you can get community mods for what it's worth.  There's a lot of wasted potential.",False,9,2340
"Sometimes you get something early access and it is terrific, sometimes you get burned

THIS IS A DIRTY MONEY GRAB 

don't waste your money on this buggy long forgotten mess",False,14,3659
"An unfinished game, this as it is is a waste of time and money. However, much to my surprise, the fan community banded together and created an update/patch that thankfully made this game playable. Without the update, there is no point buying this, but if you are planning on buying this game, be aware that it's a piece of garbage without the fan-made update.",False,0,678
Bad playability. Tutoral doesn't explain everything. Gameplay isn't very clear.,False,4,102
"Obviously there is no shortage of hatred on this game. And it is not undeserved by any means. Double Fine betrayed all of the supporters of this game by making many promises, delivering very few, and eventually completely abandoning this game. I've owned it for quite some time, as I purchased it very shortly after it was greenlit. I'm not here to White Knight in any way for the Dev(Double Fine). [b] Screw. Those. Douchebags. [/b] I will never purchase anything from them ever again.

However... There is yet, a glimmer of hope. Now, it's no secret that this game is riddled with bugs, and malfunctioning features. But due to the hard work of a dedicated group of gamers, coders, and modders, an unofficial patch has been released for the game. It fixes -many- of the game-breaking bullsh!t that plagued the game, and even adds some additional features. It's easy to find via the game's forum page, for any who are interested.

So in my opinion, with that patch, the game is worth a try. Don't like it? Refund it. I find it extremely fun, with some very unique mechanics and concepts that I've never seen elsewhere. The promise that this game had was immense. It's very obvious that, before they decided to run away with the cash, the Devs were being extremely creative when making this game.

[b] TL/DR: [/b] The game deserves a shot, as long as you use the unofficial patch.",True,8,3835
"Stay away from this game!

I purchased it when it was in Early Access and thought it showed promise.  I would revisit it ever 6 months to a year to see if anything had been updated.  For the first year or so there were updates to mechanics but not many bug fixes.  After that progress started to slow and I held off on playing till they got more of the major playability issues taken care of.  I downloaded it again recently only to find that the developers had put a rush patch out a couple years ago and called the game done.  The game by no means is done.  It is in almost the same state as when I purchased it years and years ago.  Their website and Wiki are the only pages left up as well.  The Blog and Wiki seem to have been deleted entirely which suggests Double Fine are trying to bury this.  The sad thing is they still have my money.",False,8,821
"I dont write reviews often, but I feel like I have to with this one. I'm an avid Early Access participant and enjoy supporting games in developement. When I bought this game 3 years ago, I thought I would be participating in helping out won of my former favorite developers Double Fine, the makers of greats such as Psychonauts and Costume Quest. I wanted to love this game when it came out, and it showed alot of promise. But unfortunatly it has been abandoned, and the developers have released games since. I never expected a kick in the balls like this from Double Fine, honestly makes me sad.",False,15,234
Incomplete abandoned game. Do not buy.,False,19,218
"It's a good game, until you realise you can have only one save at a time and mis-clicking ""learn to play"" instead of ""settings"" will wipe the save you just spent two hours on.",True,3,840
rip,False,2,325
"Executed poorly and then dumped, Spacebase DF-9 is a dark smear on Doublefine's reputation, and a snub to early-access buyers. Players looking for a similar concept might check out RimWorld, or as the name hints, just go download Dwarf Fortress.",False,17,120
So Dissapointed in this game,False,1,356
Not a bad basebuilder if you don't mind roguelikes.,True,0,2431
Abandoned.,False,11,111
"Not fun, as there is no end goal for the game and a highly limited window for creativity.",False,2,530
"WARNING!!!!! DO NOT BUY THIS GAME!!!! READ THE REVIEWS!!!!TIM SCAFER AND DOUBLE TIME GAMES ARE NOT TO BE TRUSTED!!!!!

http://steamcommunity.com/sharedfiles/filedetails/?id=398923326

http://steamcommunity.com/sharedfiles/filedetails/?id=403615795",False,7,616
"Absolute turd of a game, showed promise but development was cut way too early. I'll never get a double fine game again",False,15,256
"This game is an example of buying during early access and the company not ""finishing"" it.  Avoid",False,0,25
What can i say that you haven't heard already.  Game is a joke and that's that.,False,2,338
it needs workshop and then the gamers can take it into their own hands,False,4,735
No mid or end game things to do,False,1,170
"Sadly this game has been abandoned. 
It is not finished by any means and I cannot recommend it.
It has great potential and you can get a few hours of enjoyment from it, however it will end in frustration.
Unfortunately its not really worth playing due to its bugs and other issues.
The Devs did give the original purchases a ""free"" copy of anothe one of their games in a sort of apology though I would have rather they just given me the game I paid for.",False,14,777
Would rather play with my dogs poop,False,2,98
"There's just nothing here, no end game, no mid game and barely any game at all.",False,10,129
"was on its way to perfection, then nothing. ♥♥♥♥ this game.",False,1,240
"Great idea, fun to play for a while until you ran into the unfortunate case of RNG generating an imbeatable pirate fortress attached to your station baiting out your entire security forces and killing them, over and over.

And don't be mistaken, this game is about KEEPING YOUR SPACEMEN HAPPY, the base building come secondary to that which was the other half of disappointment.

Could've been better balanced and with less RNG elements.",False,1,440
"what a joke, I want my money back!",False,0,374
I would tell you how this is actually a masterpiece but the developers never finished the game so why should I finish the review,False,0,415
"[h1] Overview [/h1] 

Spacebase DF-9 is a survival game in the wide-reaching void of, you guessed it, space. Your mission is work with a trio of astronauts and build the most sophisticated, comprehensive and long-lasting space station anyone has ever seen. That sounds amazing on paper, and being developed from the veterans over at Double Fine Productions, you’d almost be assured a great game. However, the product falls short and development has long since died for this title, leaving an ugly mess in its wake. In space, nobody can hear you complain.

The game opens up with an interesting concept at first – a map laid out with all the locations in the galaxy, letting you pick where you want to start and factoring in variables like meteor showers, derelict ships, traffic for earning more crew members [good and bad] and resources. Once your base is selected, you’re launched into space with three crew members, a space pod for power and oddly, no spaceship; the game starts you out in the dead of space with limited oxygen, limited supplies and a very short time span before your whole crew perishes from asphyxiation. From a logical standpoint, the start of the game makes absolutely no sense and it only gets worse from there.

You must quickly build a functioning center with enough life support for your crew. You’ll gather material from nearby asteroids that oddly resemble play-doh, which you will ingeniously craft into oxygen recyclers and stations for power with nothing but a blowtorch and your wits. As the base grows, you’re able to expand, making different rooms that can be retrofitted into housing, laboratories, pubs, infirmaries and more. 

I like the aspect of building a base to my own liking, but Double Fine really chokes the life out of personalizing it as you see fit: limited items to use, each room can only use furniture from one list of items [I.E. only residential furniture in a residence] which forces you to build a lot of unnecessary rooms for no reason at all. However, my biggest complaint is being in space and not being able to build along the Z axis; you can only build outward, not vertically, which seems like a huge oversight since you’re not hindered by the laws of gravity.

As you continue playing, you’ll encounter hazards that you must overcome, such as illness, resource management [marginally], machine repairs, raiders [space pirates] and meteor showers. Most obstacles aren’t all that exciting: meteor showers are not impressive and barely noticeable if the game didn’t tell you it was happening, space pirates have terrible AI capabilities and can easily be killed with a few well-placed defense turrets and most ailments can be cured by simply sending them to the doctor, curing them nearly instantly. Oddly, some of the ailments have auto-cures, such as when I was afflicted with “Space Blindness”, which I was promptly told there was already a cure so I didn’t have to do anything.

The real gem to this travesty is the writing, or the lack of a proper writer. Here’s an example of the type of “communications” you’ll received while in space:

http://steamcommunity.com/sharedfiles/filedetails/?id=834694128

I felt secondhand embarrassment just reading it. The writing is dreadful, out of place and just downright terrible. Couple that with other gems like my dead astronaut having a “kinda happy” job satisfaction while simultaneously being dead, but the real winner is that her location is “space”:

http://steamcommunity.com/sharedfiles/filedetails/?id=834702535

Yes, everything in this game has ""space"" attached to it. Your location, beds are called ""space beds"" and even rugs are called ""space rugs"" because your typical Ikea rug is not suitable for the vacuum of space apparently.

I could go on and on with all the issues with this game, but in the end it has been abandoned completely by Double Fine and is left at the hands of 3rd party modders if they feel like investing their time in such a project. Much like my crew member Nashira Corrino, this game is dead, asphyxiated by its own mediocrity. 

[h1] Pros [/h1] 

[list]
[*] There are none.
[/list]

[h1] Cons [/h1] 

[list] 
[*] The entire game is a con. There are too many to list. The game has been abandoned. Stay away.
[/list]


Overall, Spacebase DF-9 is an absolute mess with broken AI, poor graphics, terrible UI and even worse sound effects. There is literally no reason for you to play this unless you’re punishing yourself and even less reason to buy it unless you’re sending it to someone in hopes of terminating a friendship.",False,30,129
"Tim Schafer that one time hero of adventure games turned into a douchebag and together with Doublefine set out to screw as many people out of their money as possible.

♥♥♥♥ them.  Don't buy any of their ♥♥♥♥.",False,2,423
"I was pretty excited to be part of this early access game. It was really fun starting out too. With each update came more and more promise of an excellent game. However, the developers ditched this game and left it in an unfinished state. It really had some potential. It should no longer be available for sale, it is an unfinished product.",False,2,1056
"[h1]It is very sad to see that authors decided to forfeit further development of the game. [/h1]
[b][u]It is not yet finished and should NOT be considered as a full release. [/u][/b]

It was a [b]good attempt at ""[i]space dwarf fortress[/i]""[/b], but I guess as soon as money came in & people who actually care about the product came in, the devs decided that it's time to move on onto another money-making project (that will, most likely, not be finished either).

[b]Do I recommend?[/b]

[list]
[*] [b]if you're a connoisseur[/b] you might get some joy in playing it through. It should last for two evenings, not more. [b][u]I still would consider just checking YouTube videos of the product instead of buying it, as paying developers for their unfinished and abandoned work (in such a disgraceful way) would be a shot in the leg.[/u][/b]

[*] [b]if you're looking for another simulation / survival / base building title but in space (aka [u]dwar fortress in space[/u]) you should consider another title.[/b] This one is bugged and not ready to be played, and will get you (sad / depressed /-r money wasted).
[/list]",False,5,1083
This game was abandoned before it was even finished. Still astonished Double Fine was responsible for this.,False,1,209
"Was so promising, dont bother now, abandoned, officialy. Pls never ever support double fine again",False,3,708
"Never buy a game in early access for its potential. Only buy games in early access if they are already have enough content to be worth the money, because sometimes the games will never be finished. This is what happened here. It had potential, but it ran into money troubles and the devs had to abandon it.",False,1,82
"Good game, but badly supported so not worth buying for any price.",False,2,1210
"Game was never completed, and what's there is shallow.",False,0,282
"An incomplete load of rubbish.


I would write more but it's really not worth the effort.",False,0,351
buggy as hell and the devs abandond it and ran with the money,False,0,2824
abandoned by devs... much better base building games out there with dev support,False,2,627
"Do not waste your money on this developer. Tim Shafer is a bloody twit who cannot manage finances properly, and basically left this game barely even out of alpha, despite being a kickstarted game.

The game literally went from something like Version 0.3 to 1.0 overnight, and then he basically said ""We can't afford this, modders can do the rest.""

Yeah, let modders make 85% of the game, that's a good way to get the community together, innit? It did get the community together, as nobody supports this game at all, and neither should you throw your money at it.

Buy something else, because even buying a wet fart is worth more than this game.",False,7,433
"Game seems like it could be very fun, but there are too many problems which have gone unresolved since release.  The AI is terrible and will deliberately take action to kill themselves.  The raiders are overpowered and come far too frequently.  There are not enough constructable items.  Finally, Double Fine Productions has taken no action to improve on the quality of the game since its inception.  Will not buy from these guys again.",False,1,659
The gameplay is glitchy and it feels the game is not polished all the way through.,False,3,0
Game is abandonware,False,17,1810
"abandoned.

would rather play E.T.",False,3,29
Keep your money.....,False,2,146
"This game wasn't too bad, needs updating though.",True,2,0
"Brutal difficulty, super poor AI, clunky controls, a plethora of things missing, and abandoned by the developers. It could have been so much, but alas.",False,15,0
The game and procedes should just go to the mod team.,False,3,0
"DO NOT BUY THIS GAME FOR ANY MONEY. Just read all the reviews others have given it.

This game, given another year in development, could have been good. But the alpha version you get here is really frustrating to play:

- Only one saved game at a time, and auto save only. So if anything goes wrong, that's all your time wasted.

- Quite often when raiding a derelict (which should be a fun thing to do), oxygen levels will drop for no reason and kill all your guys.

- A single raider can easily kill way too many of your experienced guys. Even in areas that are meant to have low threat levels and even when your guys are firing back (and because of AI bugs, sometimes they don't).

- I've not noticed any difference in the threat level of the main map, because I can get raided once in an hour in a high area, and almost once a minute in a low area. It makes no sense and feels like the map rating wasn't connected to anything.

- The AI has serious flaws, the most irritating of which is where your security team WILL JUST STAND there and get killed. Even 10 highly trained guys will stand right next to a raider and let themselves all be killed. There is also a bug where they get confused and refused to enter the base to regain oxygen, eventually dying.

- You can't tell your guys to leave an area, which means that once you own a derelict it becomes a magnate for guys and raiders which is no end of trouble. For instance, When raiders retake a derelict, technicians and doctors will all float over and get killed. I know an emergency switch is used for this, but derelicts don't come with any.

- You can't pan when in the building menu, which means you have to start all over again if the camera isn't perfect.

- You can view oxygen levels, but not power levels, and is seems power units need to be close enough to power things. So you have to guess where power is going.

- Oxygen leaks are impossible to spot sometimes if a ****ing raider blows out a wall that's not in an obvious spot. The O2 overlay needs to show leak spots.

- Sometime when building a new base, oxygen recyclers don't work.

There's enough game here that would be worth checking out if it were free. BUT, because this isn't on early access I can't recommend spending any money on it. There's just WAY too many game breaking flaws that end up ruining your time. 

The fact Double Fine thought it was OK to continue to charge money for such a broken game, and with no plans to fix any of it, they get a BIG F.U from me. Seriously, I would never trust anything from them ever again (especially their kick starters).",False,44,0
Very good game. Sadly no updates since 2014. It's very Abandoned.,False,0,1276
"This game gets an 8/10 from me. It's a really relaxing game when taken for what it is. I am reviewing it as version 1.06 Mac OSX no mods installed. I had a free version for months before finding it on steam for 99¢ and just had to buy it to encourage the developers just a little bit with my tiny contribution. I would easily pay $5 bucks for it.

You're basically thrown into space, given 3 guys and very little resources to start building your space base. In the beginning you need to start as small as possible, building just the bare necessities. Once you have a small (3x3) airlock room, another room just large enough to hold 3 oxygen recyclers, and a room just large enough for a matter refinery, the rest is a piece of cake.

The game is 90% relaxing, mining and building, welcoming new (weird & silly) inhabitants, and pretty much trying to keep everyone fed, breathing, and happy - or as happy as one can be in a fragile domicile in space. You need to begin early considering how to protect your base from bad guys that pop in periodically, and asteroid impact damages.

Aside from the few (easy) dangers, it's just a relaxing sandbox style building game where you can be creative in making a space base to be proud of. The interface is pretty much well organized, which is an aspect that many games like this get wrong. I enjoy the weird types of characters/aliens and their thoughts and interactions.

Many people complain about the AI being retarded, but you have to pay attention to what each character is good or bad at and by what degree they would suck at a job. You have to assign them to duties they are good at and actually enjoy doing. Some are good at a job, but hate doing it, so yeah, they'll stand around playing games on their pads instead of doing any work, unless you assign them to a duty they enjoy. I find this aspect completely adorable, as it really adds to the immersion and how you feel or care for each individual. I also love the names - imagining how an alien would pronounce his name written as ""Uneekly (nicely)"" - that sorta thing.

It's currently (for the past several months) been my favorite game for when I just want to relax and make a creative little space base. The few, easy dangers add just enough of that random aspect to keep you on your toes and influence the shape and direction your base takes. Have lots of good tech guys and your base will run smoothly - put lotsa gun turrets all around the outside walls and you'll be safe enough to survive a large attack that eventually happens. And just have fun building and watching how your inhabitants get along.

My only complaint is - once you get a VERY LARGE base, things go bad fast. Machines start failing, catching on fire, destroying themselves everywhere, no matter how many techs you have to fix them. But I guess this is just a sign that I've gone way too far with this base and should just start a new one, haha.

Lotsa people be hatin' on it, but it's been one of my favorite, relaxing games that I keep going back to.",True,2,0
"Do not install the game even if it's free.

It's impossible to enjoy with all the issues there.",False,0,0
"on its way to greatness when suddenly the financial problems of its creator, killed the development.
to call this ""finished"" is just a big FU to every single person who bought it.
- atleast come clean and say you went bankrupt, and scrap the game completely.

this game keeps reminding me to be VERY careful with Early Access games.

Edit: Not sure why this got marked as ""Pre-Release"" as i reviewed the ""game"" *COUGH* in 2016 and it ""released"" in 2014 ? ... anyhow, this ""game"" still stings to this day, and keeps reminding me to be EXTRA sure and do TONS of research before invovling myself with an EA game again.",False,53,83
"To me, somewhat enjoyable I play it from time to time when I am extremely bored. However there are lots of fustrating issues with it. Prioritization of work is non-existant (ex. running out of air, so I put plans on building more air recyclers, but builders instead were chatting, eating, and sleeping and did not get to it for a LONG time). Combat/action pretty boring and worthless, takes security like 10 shots (mostly missing) to kill a raider. Bugs everywhere. Base location unbalanced (basically, some locations have lots of matter to harvest, or barely anything. Nonstop citizen ships/raiders practically everywhere. Just a few examples). AI pretty pathetic. Basically, a lot more Cons than Pros. I wish that the devs would improve on these issues to make a more enjoyable and exciting game, but it seems that they washed their hands on this product. This could be an amazing game if they get updating and fixing it.",False,14,1452
"Look, I love this game, it's very unique, and I'm still giving it a thumbs down, here's why;

1. AI occasionally breaks, leaves the game unplayable
2. Buggy
3. There is only like 20-30 placables from start, and to unlock more you have to research which takes forever, and can be expensive
4. When citizens die they drop stuff on the ground, and that stuff, almost never disappears or is picked up.
5. Devastating to lose everything (Just save A LOT to avoid this.)

So there ya have it. Those are my top five reasons I'm leaving this dislike, I love this game. Love it. It will always have a special place in my heart, BUT unless you're willing to put up with these, like I was,  then this is a no buy. Or if its on sale, its a great buy to play for a couple of hour, but I don't think I'll ever reach 48+ hours on this game.",False,14,2179
"Lets see, the first time i loaded up the game i decided to run the tutorial. I was greated by roughly 100 frames of intro (please keep in mind these 100 frames were spread over 20 seconds or so). So i turn my graphics setting all the way down, ditch the second monitor and lower my screen resolution as low and the game allows. Well I can now move fairly unhindered. Go through the tutorial up until I have to fight 10 ish enemies. imediately my frames drop to 10 or so. I have a mid range PC that runs pretty much every game i have in at least a playable fashion (IE ARK and Squad), however this unoptomized POS can barely pull 10 frames?

F**K it, me and some friends already have bought and installed the POS so lets try it out. After about 15 minutes of loading screens were finally into the game, well 3 out of the 4 of us. So another 10 minutes go by while they restart and load into our game. 

Alright lets rock n roll! To be fair the gameplay is pretty decent and it definitely is what i was expecting. That being said there's a solid chance your gonna get dropped from the game mid session, or want to play with some weapons that were in the beta but removed from the actual release for umm idk a reason i guess. The game has so many glitches i can't even recall them all. Our favorite of which is when you interface with a door and afterwards cant use any of your buttons besides movement. This can be solved by running(you know without actually running cause the sprint button doesn't work) over to a door and interacting with it again. Some times it seemed to just happen randomly. Once we were running two auto Cannons and both just happen to get glitched for no apparent reason what so ever. Pretty legit.

All in all not that bad if you enjoy 5 frames, of unoptomized graphics from the 90's, a second while not being able to use your weapons after spending 15-20 minutes of time in loadings screens. But hey its a 40k game!

The emporer protect anyone who buys this.",False,10,528
"I have mix feelings with this game, i really enjoy it, i've spend a lot of time playing it, and I feel that if the devolperers have not abandoned it could turn out to be the best space base management sim ever.... it's too sad it's basically abandonware.

Imagine theme hospital, one of my favorite games as a child, but in a space setting.... you build the base, gather resources from asteroids, set defenses against space pirates.... it's so fun in so many ways. 

BUT.... 

Keep in mind before buying this game, that this is an alpha.... a really good alpha, but the game is never going to be finished, so actually there's no campain missions, no goals, no achievements, and lot of features not in game, the random ""encounters"" get repetitive after a while....  in the end you'll end with a big well armed base, and nothing to do but let the time fastfoward till the next ""event"" .... it makes me angry cause the core of the gameplay it's wonderful.

yes there's a ""user-made"" update, that fix some things, adds a thing or two (like the happy bot) and also adds bugs (example.. update adds the squad mode for your security personel, cool.... game crashed if you disband a squad, not cool), in the end,  still feels like an alpha, so if you think that the user made path will make the game complete... it's not gonna happen. So be wary.

That´s really sad because what is done here...  it's done in a beautiful way, so much potential wasted...

And that´s the risk and problem with Double Fine, on one hand they make wonderful out-of-the-box ideas, games with a lot of charm, funny, different from anything else on the market ... on the other.... they have failed the customer more than once before (Broken Age anyone?)

Ill update this review if the User-made path is updated and the game gets better.",False,1,1760
I bought this for $0.99 from a charity website and its so bad I requested a refund.,False,2,19
"Feels like a Facebook game.. It's fun for a while, but is definetly not worth $10.",False,1,1298
"I love 'Double Fine studios' because of their game 'Psychonauts' but this game is just missing so much. No tutorial, confusing to figure stuff out, confusing tools and rules. I don't recommend playing it even if it's free. This game needs a lot of work done on it to improve it.",False,0,48
Waste of time,False,0,460
it could have been a great game ;/,False,1,302
