review,recommended,helpful_or_not,playtime_at_review
"The game just crashes whenever I start a new game since I don't have the right GPU, but the title screen music alone already says this game is peak.",True,1,19
"Truely one of the most beautiful games of all time, in every definition of that word.
The story, gameplay, world, characters, and the music, especially the ♥♥♥♥♥♥♥♥ music. 
It all comes together to create one of the greatest masterpieces in gaming since Bioshock, and just like Bioshock, I gurrantee Expedition 33 will be used as a prime example for games as an art form.

To put in perspective how good this game is, I originally played it to completion on gamepass, but after cancelling my subscription, I then bought the game for full price (with the deluxe edition) just to play through it again.",True,0,6588
"Great storyline, beautiful maps, and an unforgettable experience. 10/10.

Some side quests, however, had me rage quitting and launching my controller across the room. 

Would absolutely recommend. My controller would not.",True,1,3173
One of the most gorgeous games I've ever played. A feat celebrating art and story telling. A must play for final fantasy fans.,True,1,898
One of the best art / story / tight gameplay combos of all time. I almost cried during the Prologue. It just keeps getting better. Worth the finish.,True,1,2671
"Gra jest w porządku. Grafika robi wrażenie dopracowanej. Postacie są dobrze zaprojektowane i różnorodne. Przypominają wyglądem aktorów. Efekty wizualne na wysokim poziomie. Muzyka symfoniczna, orkiestra, chór (Może być męcząca, można ściszyć). Gram na 4K z jakimiś tam DLSSami włączonymi, nic nie szarpie. Jest trochę bugów, ale do zaakceptowania (np darcie klatki podczas wstawek, ale podobno jest fix na Codeberg). Jak dla mnie gra jest bardzo dobra i dobrze się przy niej bawię po 1.5 letniej abstynencji od grania.",True,1,579
"The best analogy i can think of to describe this game is with the TV-Show Queens Gambit: I absolutely dont care about chess and neither have i ever really played or enjoyed playing chess. However even though the Show is about Chess i simply couldnt stop watching it and binged through till 5am because the story was so incredibly captivating and it just gripped me right away. 

Clair Obscur: Expedition 33 is to turn based RPG what a queens gambit is to chess: it literally doenst matter if you like JRPGs or not, the story of this game is like nothing i have ever experienced. This game has easily become my top 3 favorite games of all time and in my opinion surpasses the last of us part 1 and RDR2 and both God of Wars. I seriously feel bad for anyone who passed on this game simply because they heard its turn based combat (i was nearly one of those people).

My advice: DONT LOOK UP ANYTHING AND DONT READ ANYTHING ABOUT THE STORY",True,1,976
"easy to see why this is GOTY. dont think about it, just buy and enjoy.",True,1,3132
What a game! If you are checking reviews trying to decide whether to play this game... Just go for it. Had a great time playing this. The music is 10/10 too.,True,1,3668
"This game is pretty fun. I haven't been able to play it ever since it did the anniversary update  keeps saying fatal exception with a bunch of dll and exe files, which is really disappointing for me.",True,1,2262
"Well-deserved GOTY. Expedition 33 is visually and emotionally resonating, with an OST as shocking as this small studio's impact on the gaming industry. Seriously, a SoundCloud producer joins a small team of former Ubisoft developers and creates this masterpiece? The best games do not come from the AAA studios anymore.",True,3,3943
deserved goty,True,1,649
A well-deserved GOTY! Work of art.,True,1,4682
"awesome game, I was worried that it would be too story based but it has a lovely balance",True,1,410
Perfect!,True,1,3696
So far its gr,True,1,354
Absolutely beautiful game!!,True,1,414
"It would be a sin not to give it thumbs up. Beautiful. Interesting. Satisfying. A gem I was thinking about even before actually picking it up to play by myself. The music, the feeling, the atmosphere, the story... I wish the studio all the best so that they can release more games like this.

Only... Be so kind and do not include more Gestral beaches in the future...",True,1,2571
good story and good game play,True,1,259
JUEGUENLO CTM,True,1,2408
Simply masterpiece!!!,True,1,575
Great work. No notes.,True,1,4967
I'm addicted,True,1,2539
I know it's gonna be GOTY when first soundtrack start,True,1,4289
Everything about this game is perfect. This is the perfect game. It changed my life.,True,2,7042
very good but slightly overglazed...really good though...maybe i dont like french music that much..,True,2,961
"It is a very beautiful game, there are flaws but if you love a game with a great story then this might be for you.
The details I would critique unfortunately falls under spoilers..",True,1,4010
"Good game, would recommend",True,0,2559
"Wonderful. The combat system is very fulfilling, the loadout possibilities are rewarding, and each character has a very unique feel.
Not only that, the story is narrated in a beautiful way, and the music and general aesthetics are superb. You can see some AI use here and there, which for me excludes it from being a masterpiece; but, overall, a good product, and a big addition to the genre.",True,0,2139
"Best JRPJ I Have every played.

Amazingly written, very good exploration, gameplay with the right amount of frustration on expert without feeling unfair.",True,0,6163
"MAGNIFIQUE! erm dont think twice just get it .. so many builds to do cool fights,amazing art amazing storyyy wowwow wow. For those who come after.. ok bie",True,0,2930
Simply a masterpiece,True,0,1679
"One of best written story with great graphics, I enjoyed playing this game from the start till end.",True,1,2183
This game broke me completely. More than anything ever did.,True,1,6970
"As of latest nvidia patch, 9/3/26 this game just crashes every time i launch it. ***Forcing dx11 and turning off steam overlay finally made it past the title screen, so i can enjoy this Masterpiece one more.",True,1,158
Turn based games are boring. Except this one. It is spectacular and a must play.,True,1,2272
A fantastic game. I had many good experiences playing it. Excellent storyline. Deserves GOTY.,True,1,1776
Outstanding,True,1,3070
"I am usually not a person that writes reviews, the only other review I've written was a low-quality Subnautica review... so this would be my second one. I just finished this game and all I can say is WOW. Everything in this game is perfect... the scenery, the characters, the story, the combat... EVERYTHING. If you're looking for a game that will be: fun to play, interesting to watch, easy to immerse yourself in and at the end of the day maybe even make a couple tears come out of your eyes, look no further. If anyone from the Sandfall Interactive team is reading this you have truly outdone yourselves and I hope that it brings joy to any and all of you that you were a part of this fantastic experience. That's all folks, this review is for those who come after :)",True,1,1618
"The turn-based is false advertising, this is a QTE combat system. there is some build variety, but if you don't dodge or parry well the combat sucks because it's too difficult, once you learn it sucks because it's too easy. Story is overhyped. The setting is fun, and very well designed. The central mystery is cool, but failed to keep me engaged. I don't know, it might be gold after act 2, but maybe 5 hours into act 2 I realized I was forcing myself to play it and it just wasn't fun for me. The story presents itself as incredibly deep, but for me it had a lot of drama with very little substance. 
I have no idea why it's so highly rated, feels so weird to me, that I had to write a review))",False,17,1321
"good story, good music, felt bad for lune in the ending, love her big flat feet though.",True,1,4405
"Just buy it, its worth every penny.",True,1,3777
"me dont leave serious review but for this game....
this game beautiful 
combat was fun every cutscene felt like a reward characters were likeable crazy plot
no complaints
whoooo/10",True,2,1904
dank sex,True,1,11937
"first time playing a turn-based game, 10/10 music and super fun boss fights. will be going back for post-game content",True,1,2343
"After 42 hours, I think I can finally write a proper review.

Expedition 33 is one of those games that genuinely pulled me in. The atmosphere, art direction, music, and storytelling are all incredibly well done. As I kept exploring the world, I constantly found myself thinking, “Okay, just a little bit more.”

The combat is probably one of my favorite parts of the game. At first, it might seem like a traditional turn-based system, but the dodging, parrying, counterattacks, and timing mechanics make every fight feel much more active. You can't just sit back and wait for your turn — you actually have to pay attention and react to your enemies.

The characters also deserve a lot of credit. Their stories and relationships made me genuinely invested in the world. As the story progressed, I kept wanting to find out what would happen next.

After 42 hours, the biggest thing I can say is that I genuinely enjoyed exploring this world and spending time with its characters. There were moments where the game challenged me and definitely tested my patience, but I never reached the point where I wanted to give up.

In short, if you enjoy story-driven RPGs, turn-based combat, and beautifully crafted worlds, I highly recommend giving Expedition 33 a chance.

42 hours in, and I still have that “just one more thing…” feeling.",True,0,2553
instant top 5 games of all time. made me enjoy tbc. 11/10,True,1,1665
Yes.,True,2,71
absolute cinema,True,1,3006
"100% deserved game of the year!
Great game!",True,2,5199
sick game,True,1,2209
"If I had to choose between two pieces of art, one was to be incinerated and one was saved for future generations.  I would choose Clair Obscur every single time.  The Mona Lisa is trash compared to this one.

But why is it a masterpiece?  There are no shortcuts taken in this game.  Areas are fully developed spaces.  There aren't cut to black transitions.  If you fall down a hole to get to the next area, the entire fall is seen.. There is detail and beauty in this game that you will see for a few seconds and then never again.  No shortcuts.  Character arcs are beautifully acted, expertly written, and they take their time.  There are so many small moments between characters that don't advance the plot.  Instead they reveal with subtlety what makes that character tic, and better yet it shows how the characters have grown.

Even with all the awards this game has won and all of my friends telling me I needed to play it, I somehow still came away impressed.

This is it.  A once in a lifetime experience.  If you have ever enjoyed an RPG or thought you might like one, buy the game at full price and dive in.  This is art, and like all great art you will not come out the same after experiencing it.  You will feel something.",True,1,4197
Great game.,True,1,1255
"What is there to say? If you like games, play this one. If you like stories, immerse yourself in this one. If you like great dialogue, enjoy it here. If you like soundtracks that will leave a lasting impression on you for years to come, listen here. If you like being amazed at the beauty and creativity of human beings, open your eyes and let your jaw drop. 

I've played a lot of video games in my 22 years, and this is one of the only games I'd consider perfect in every way.

Clair Obscur: Expedition 33 is a game like no other. Sandfall Interactive deserves every bit of the praise they endlessly receive for this artistic masterpiece.

Clair Obscur, you deserve to exist. Now and forever.",True,2,5450
"Minor spoilers:

Nothing bad to say about this game except that the new update that came out in December, the new zone is really cool and all, but the new bosses in Endless Tower are way too overtuned, these new bosses reminded me of FF12's Yiazmat, a boss that takes so long the player gets bored because these bosses have like 3 attacks but they are all like 20 hits in a row + other crazy gimmicks. 
- If these bosses gave more than 20x luminas and 3x lvl 32 and 1x lvl 33 upgrade materials, I would consider beating them at some point. But the effort-to-reward is not there with these bosses unfortunately.
- There's not even an achievement for these bosses, so you can't even brag about it.  

Kill a boss that has 6 lives, why not just increase its hp to like 6x to make it make sense... These bosses are a big minus for me about this game. I do love beating hardest bosses in these kinda games but this's just not it.
- It's not that I find them too hard, but just too boring as the fight drags on too long. What if I wipe at boss at 20% hp? I just spent an hour doing all that dmg -> I quit, because I'm not having fun
- YIazmat takes about 30 minutes to kill with 4x speed on in FF12 (as a reference) without 4x speed, it takes like 90 minutes+
- I just hope these devs don't get too comfortable and start doing too much crazy and/or overtuned stuff, because that'll probably start a downhill for them.",True,1,5005
good stuff,True,1,17131
wow,True,1,2556
absolute kino,True,1,1727
Absolute Cinema.,True,1,959
My dad kept trying to get me to play this game and I didn't for the longest time. I feel stupid now,True,1,1053
peak,True,1,2037
mazen makawi game 33 👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅👅,True,0,1935
mamable,True,2,1258
"The game is bad.

Liked the cutscenes.
The gameplay and combat feels shallow. For me it was a postitve at the time becuase i'm bad at turnbased games, so you can say that this was a little refreshing at the time.
The parriyng at first was fine for me, but the more i played , the worse it got. It's like they copied another game that also focuses on parriyng, but never understood how or why those ideas and mechanics actually worked. It also just didn't feel like the timings of attacks were consistent, you know, from a technical standpoint.
The QTE was fun at first you could say, but became very boring and repetitive fast. The animations on some attacks(the players attacks) were also very long, that made the gameplay even more annoying and bothersome to play.
The enemy attack patterns and animations felt weird and didn't make sense to me.

Had like two or three good moments in the game, that i thought were cool or a little hype you could say.

The graphics and particle effects of the game is good and looks pretty, with fluid animations. Can't really say anything positive about the enemy designs and the enviroment. Their are places in the game that looks good, maybe you could even say beautiful, but mostly just from the good graphics, not more to say about it. It just all looks the same.

The story is fine i think. They try to get you invested in the characters and the world as much as possible , but never leaves room to just let the story and characters breathe, always trying to show that that the story is hiding some plot twist or secret, like they expect the players to be interested in the story from shock value alone.

The characters are also much the same. They talk about their tragic moments and what their ideal life could have been, but, it's like the story expects me to care about it becuase it's depressing. 

The best way i could descibe it is, conflict. The story and narrative focus heavily on conflicts born from tragedy's, but instead of it having any element's of chaos in it, it instead feels purely their to drive the narrative. Nothing more, nothing less.

This part may be a kind of spoiler, but doesn't include anything that actually spoils what precisely happens, but i felt it's important to actually talk about. (So, when you get pretty far into the story, you get this plot twist, that the story have tried to ""hint"" at you could say, this whole time. The thing about it is, that it's really bad. It's like the whole reason behind the story and plot, but they talk about some third faction of the game we never heard or was supposed to know about, and even after learning about their existense, they dodn't even elaborate more on it. Like what? makes no sense.)

Music is subjective, but i bought the game becuase i saw one of their more cinematic trailers on steam when it was advertised on their, so that's all i will say.

I played through the whole story on normal dificulty. It made more sense for me, becuase i could experience both the turnbased strategy of the game and the more in real time events instead of it just relying on offence and parrying attacks. Oh yeah, the dodge mechanic in this game is useless and have no reason being their.

I like games like sekiro with it's challenging(not so challenging after playing 100+ hours of it) and engaging combat, and also have begun liking games like perosna 5 with it's turn based rpg mechanics, even though i get obsessed with something in the game and end up having a really bad team composition.

Thanks for reading the review. (I most excuse my grammer, as i'm still learning how to properly write in english) I would recommend buying the game on discount.",False,4,3090
"Absolute rollercoaster of a game, everyone should play it.",True,0,3183
"[h3]One of the best combat systems I've played in a long time.[/h3]

It's technically turn-based, but it layers real-time parrying and dodging mechanics into every combat encounter, so even small fights have some real tension to them. It reminds me a little of Baldur's Gate 3, but with a touch of Fallout 2 thrown in, though I can honestly say I haven't played anything that blends the two styles quite like this and so well. There's a real skill ceiling here too - I can tell I've barely scratched the surface of what's possible if you get good at the parry timing.

The team-building side strengthens this too. Every character has a different skillset and plays nothing like the others, and there's a surprising amount of depth in how you build out both your active team and your reserve.

[b]Pros[/b]
[list]
[*]Combat system that's genuinely unlike anything I've played before
[*]Deep, character-specific skill trees that actually change how each character plays
[*]Story hooks you fast - the beach landing in the first couple of hours is one of the best-shot scenes I've seen in a game
[*]Likeable cast (Esquie's one of my favourites <3) that makes the story's harder moments land as they should
[*]Gorgeous, detail-rich environments that do a lot of the world-building just by existing
[*]Boss design is consistently excellent - the Lampmaster intro (lamps flickering on one by one as you walk through a dark cave) is one of the best moments of anxiety I've had in a game recently
[*]Regular enemies have distinct, learnable patterns, which makes almost every fight feel fair once you know what you're doing
[/list]
[b]Cons[/b]
[list]
[*]The expedition logs and other collectables feel like an afterthought. There's clearly a story there, but it's told with minimal effort, like it exists just to justify the save point markers
[*]A couple of difficulty spikes feel unfair unless you've got your reactions down to the millisecond; some hits will basically one-shot you while the enemy shrugs off 50 hits from your entire team
[*]NPCs are hit or miss - usually a few unique lines, but rarely anything that will actually stick with you
[*]Enemy variety can wear thin in the rare stretch where you're only fighting one type. Thankfully, most areas mix things up
[/list]
Performance-wise, it's been running smoothly for me with no crashes or noticeable issues. PC specs attached. [i]Note: I am using DLSS and getting around 60fps consistently on my rig.[/i]

I haven't finished the story yet, but I keep getting pulled back in every time I turn the game on, and it's had some genuinely great twists so far. Easily one of the more original and gripping games I've played in a while",True,4,915
"Clair Obscur feels like a game that knows exactly what it wants to be. It mixes fast, rhythmic combat with a dream like world that’s constantly shifting around you. The characters are strange in the best way, the art direction is stunning, and every encounter pushes you to stay sharp and creative. It’s unforgettable a tight experience that leaves a strong impression. A must‑play.",True,1,2421
For a first time studio this is a Manus Opus! The music is definetly a highlight as well as the story.,True,1,2528
so cool,True,0,3451
exceptional game,True,0,5399
"A lot of praise has been given to Expedition 33, it's not perfect but it is very good and it's worth your time to play it. I always wondered why active turn based combat hasn't been used more since I first found it first in Super Mario RPG, it solves a lot the issues I have with turn based combat being boring and or frustrating if it's based on a dice roll by letting you influence it with skill. 

The biggest complaint I have with this game that doesn't involve a spoiler is the pacing. The enemies don't scale to you and the range of acceptable levels for an encounter is very narrow. You go from having a decent challenge and having to block and parry to just being able to face tank and one-shot very quickly, fewer than 5 levels at times. Certain cinematic moments in boss fights can be completely trivialized and bypassed if you like to explore and clear areas. You don't even have to farm enemies to far out level the campaign, just clear all the zones as you move through them.",True,1,2819
delicious gostosous a lot,True,1,5031
my first story game and its amazing i normally hate single player games but this one is amazing,True,1,353
"10/10 Esquie is friendshaped

(Beware: ending fell flat, nightmare character upgrade UI).",True,1,2809
"拯救了我的电子阳痿,令人难忘的回合制游戏",True,1,1563
"Absolutely stunning game, I can see why it won so many awards. I feel like I am getting somewhat close to the end of the main story at this point which is very sad as I have massively enjoyed it. It did touch my emotions almost immediately which means I knew it would be great from the start and love love love the music throughout. Would definitely recommend.",True,1,1907
اخخخ يا هي عظيمة بشكل. انصح بالتجربة,True,1,2560
Inzane!!,True,1,2037
please play this. this is the best thing ive played in my life probably,True,1,9453
Baguette,True,1,3342
"With life being busy, I have had an affinity for roguelite/survivor games, and have purposefully avoided involved RPGs. That said, I was looking for a longer game to dive into after burning out on some episodic games, and Expedition 33 came highly recommended. Let me tell you, this game sucks you in within the first 10 minutes and never lets you out. I cannot remember the last time I simply could not put a game down like this. The mysterious story, the characters and their interactions, the plethora of things to explore, the hidden treasure that embraces curiosity, and the challenging but extremely rewarding combat. Incredible. The visuals are simply stunning, and all of the major battles are so unbelievably creative and unforgettable. This game has heart in spades. I might even play NG+ and I NEVER do that!",True,1,1268
"very good music, story, graphics, everything

modern masterpiece",True,1,1823
The craziest thing about expedition 33 is its a JRPG I will consider replaying at some point in my lifetime cause its not 120 hours long,True,1,2710
Renoir is the goat,True,4,4089
"One of the best games ever made. For some people it takes a bit to get used to the kind of action turn based combat, but it is some of the best combat gameplay of all time. The story ist a masterpiece, the music is a masterpiece, the characters are masterpieces, the world is a masterpiece.... this entire game is a masterpiece",True,1,7512
GOTY for a reason,True,2,3358
"Clair Obscur: Expedition 33 is the kind of game that makes you say “just one more hour” and suddenly it’s 4 AM. 

The world is absolutely beautiful, the music is incredible, and the story actually makes you care about the characters. The turn-based combat is also fantastic—you’re not just sitting there waiting for your turn; you’re dodging, parrying, aiming, and basically fighting for your life every five seconds.

The art style is unique, the characters are memorable, and the whole game feels like a beautiful painting decided to become an RPG. 

The music in Clair Obscur: Expedition 33 is so good I stopped playing the game and started playing the soundtrack instead. Every song hits harder than the enemies. Absolute masterpiece for the ears!

Honestly, this game came out swinging. If you love RPGs, great stories, beautiful worlds, and suffering because you missed a perfect parry, Expedition 33 is a must-play.",True,2,2164
what will you paint?,True,1,1517
"It, like the french, insists upon itself.

Also the end credits are unskippable.",True,1,1414
"It's pretty good, but very overrated. Solid 8/10",True,1,8626
I'm so painted rn mmm,True,1,948
"best game I have ever played. I fell in love with it after 5 mins. the soundtracks are amazing, the story is deep and very well-paced. the combat is addicting. it makes me sad that i have reached the end of the story.",True,0,5392
"In most respects, this is a good game. The maximalist art was a fun change of pace from games like In Stars And Time. The music is good, if not quite on the same level as Katamari Damacy or The World Ends With You. Having different mechanics for each character was cool.

The levels are linear and confusing at the same time: narrow corridors leading in loops with one exit.
Combat felt unrewarding: timing matters far more than strategy, so you memorize one enemy's patterns well enough to defeat them, and then it's on to the next one, with nothing carried over, no sense of progress.

I spent a lot of time in Act 2, believing that it was my last chance to secure the true ending. This was a mistake; it badly hurt the pacing, it denied me some upgrades that would have greatly helped if I had still wanted to do sidequests, and in fact there is no special route to a ""true ending"".

Overall it's fun, but there are shorter and more impactful games out there.
If you play it, I recommend spoiling yourself or at least staying on the main questline until Act 3.",False,2,3546
"Game of the year for a reason. Great story, gameplay is challenging but very well explained",True,1,449
"Deserves all the awards it got, wonderful game to explore and even just look at. I frequently just ""walk"" instead of running to enjoy the zones and vistas, and the gameplay is really fun. Highly recommend checking this one out!",True,1,1874
For Those Who Come After 33/10,True,1,4217
solid RPG,True,1,314
"This is a gaming experience like no other.

Everything from the soundtrack, the visuals, the gameplay, the storyline, to the music, is phenomenal. I'm not one for long reviews so I'll just say this: there's a reason this game has won SO many awards.

Do yourself a favor and play it as soon as you can. And avoid spoilers at all costs!",True,1,5005
"I've never written a steam review before, but holy moly this game deserves it. I think this very easily could be the best video game I've ever played. The story is phenomenal. The world building immaculate. The combat is incredibly satisfying once you get the hang of it.

This is the only game I've played where I intentionally did not sprint, so I could soak in more of the atmosphere. Playing the game feels like walking through a painting. Could not recommend playing this enough.",True,2,2588
the story was fab,True,1,3041
Play game. Yes. Good Game. Yes. Play game (:,True,2,1643
It's perfect. Go see a concert performance after.,True,2,3623
Masterpiece.,True,2,4776
Just play this Masterpiece,True,2,245
What a masterpiece... The story is one of the most beautiful ones ever made. Everything else too.,True,1,2682
"Fantastic game that exemplifies what gaming can and should be. My friend loved it so much, he literally purchased it and gifted to me as the credits rolled.",True,1,1475
lune,True,2,2212
"Masterclass. The story behind this game is just as extraordinary like the final product. (how the dev-team came together, the late night online-DMs sent to aquire people, the ideas behind it, the (lacking) experience everyone brought to this project, just everything)",True,1,1487
"Absolute masterpiece of a story, flawless execution of the combat system, and not too grindy. Honestly it's the perfect RPG.",True,1,1773
Great art is both window and mirror,True,1,4156
"Given all the awards it has won, I came into this game with high expectations and I was still blown away!
The story and the characters are all top notch.
The art direction is so good any screenshot looks like a work of art.
The soundtrack is just insane.
I usually find turn based combat boring, but this game somehow managed to make me it enjoyable even for me!

I would give this game a 10/10 if it wasn't for how wonky the power progression becomes after the [spoiler]Paintress fight[/spoiler]. After that point I felt like I was the one responsible for balancing the fights instead of the devs. 
Grind too little and the boss is basically impossible. Grind too much and it becomes trivial.
The late game fights are still great, but I feel like the balancing should've been handled better.
Apart from that, the game really is incredible and lives up to all the hype! Still a 9/10 for me",True,1,3664
hell yeah,True,2,4307
"An Emotional and Musical Masterpiece with Great Depth! (8.5/10)
After 74 hours of gameplay, I have fully completed everything in Clair Obscur: Expedition 33. It was an unforgettable journey filled with intense drama and raw emotion.Story & Emotion: The narrative is deeply moving and hits you right in the feelings.Music & Sound: The soundtrack is phenomenal, elevating every single dramatic scene.Combat & Gameplay: The combat system is good and well-crafted, though it wasn't fully my personal style.Overall, a beautiful experience that is absolutely worth every hour. Final Score: 8.5/10!",True,1,4453
"game of the year every year

play this game (or don't, you're the one missing out)",True,1,5873
"Ok so like. the actual game part of the game is really good. This boils down to story, main campaign content, scenery and the OST. If you just wanna play the game for like, 20 hours on the regular difficulty, beat the story then be done with it, it's a really good game. The combat is quite extensive, though the devs pretending like they're the first to do ""turn-based game except interactive"" feels kinda odd to me. 

But everything that isn't just the main game is...kinda sucky. Granted, my view of it might be a bit skewed, as my entire first (and only) playthrough was done on the hard difficulty, so things one-shotting me from Act 2 and onwards just became the expected norm. Anything that's optional content is either not a challenge in any way whatsoever, or has such inflated health that every attempt would take at least 5 minutes, which stacks up quick when you account for inevitable losses. And god forbid they have a second phase. 

Again, just for the main game, it's an incredible experience. But anything past that is a slog.",True,1,2531
"Act 3 felt rushed and is a total break from how good acts 1 and 2 were.
Maelle just is shadowheart and it is annoying to see that this seems to be a recurring character Jennifer English plays, I would take less annoyance from it is she was not one of the more central characters in your party",True,1,2942
"It's been nearly 6 months since I finished this game. I wish I could erase my memory and experience it for the first time again.

Although, it still hits just as hard on a replay. I'm currently watching a friend play it, and it's incredible how many little new details of the story you notice once you know what's coming. It's replayability feels natural. The story makes you want to go back, since there are so many pieces scattered throughout the world that suddenly mean something completely different the second time around.

This is also the first game that ever pushed me to 100% the achievements. Not by forcing me to replay the game on hard mode or doing pointless grinding like some other games, but because they were actually doable and genuinely fun challenges.

So anyway...amazing, incredible, fantastic. I am a different person after playing this game. I even enjoy operatic music now.",True,1,6174
Peak,True,1,2835
"Owowow, what an unbelievable game, well deserving of all the awards it got. It's rare a game excels on both the narrative and gameplay, and Clair Obscur proves a game of this quality can be made in this day and age without spending half a billion then making half the dev team redundant. 

I have a few minor gripes about how the progression is structured, as during/after the third act it's easy to either massively under or over level the content, as the game gives little visibility on what the expected level should be. [Spoilers] I'll also say that while the damage cap during the first two acts frustrated me, I can see why it was added because it can be quite easy to stack damage multipliers and trivialise some of the harder encounters, which is how I beat quite a lot of the late-game bosses (on Expert).

I'm a dummy when it comes to interpreting lore so I'll be watching a lot of videos explaining that in ways I can understand, it's such a fascinating world and I can't imagine how anybody comes up with stuff like that. Also regarding development, it's honestly insane how this small team comprised of a lot of novice game developers managed to create this masterpiece, I think there's a lot we can learn on that front.",True,1,5071
Love it. One of the best games I have played. Just started a new game+ after completing normal when game was released. Music and story and art are all top tier!,True,1,4988
"Just amazing, unique combat with great world-building and exploration.",True,2,4580
maybe on of the best written games i have ever played. the story is incredible,True,1,2215
"story: very good and fresh
gameplay: flexible as you like, you can face a lot of side areas and bosses underlevelled or you can farm as much as you feel before engaging. 
10/10 (but I would have preferred if there were zero builds where you can oneshot bosses)",True,1,6249
very incredible,True,2,7793
"Crazy good game. It has everything. 10/10 would smash again. 

Although the story is coherent and logical, it will captivate and surprise you time and time again. Together with the magnificent music design, the engaging gameplay and the authentic characters, this game is a wild emotional ride through hell and back.",True,1,2423
"Was playing Kingdom Come Deliverance II when this thing swept the entirety of the game awards, and I knew I had to try it out after that. KCD2 was one of the best games I had played in recent memory, so if this thing beat it out in every category I knew it had to be good. Once I saw my brother play it for a bit I knew I had to as well. Last time I felt that way about a game was Persona 5 and well that's a banger too. 

Story is phenomenal. I somehow managed to never expose myself to spoilers playing this game. If you're reading this and have somehow avoided spoilers then cool stop scrolling through reviews and just go play the game before you inevitably spoil yourself. Trust me, it's worth going in blind. 

Combat is satisfying, especially the bosses which I think are the most well-designed parts of the game. It's super gratifying when you manage to dodge or parry an entire move set. I think the least fun combat I had was getting one-shot by random mobs. Granted I was playing on the hardest difficulty, but even bosses weren't one-shotting me, which allowed me to at least survive to learn the pattern. Some mobs are just able to wipe your party without you even getting a chance to learn the pattern which feels bad, but for the most part the fighting is balanced with options for counterplay. 

OST is a banger nuff said

Biggest criticism I have is performance. This game look a lot of tweaking computer and in-game settings to get working properly. And I know first thing most people will just say is ""pc diff"" or ""nice potato"" but specs should be attached to this review you can judge for yourself. Once I got it working it ran fine, although this is still an Unreal Engine game and textures/rendering were sometimes off, and then there would be the occasional massive performance drop from certain effects. The most egregious performance issue was that cutscenes were broken and would only show a red screen at times which, funnily enough, I thought was a feature not a bug. This did force me to eventually look up cutscenes online to see what was happening in game. This might be a game where it just works better on console than pc if that's an option for you. 

Overall game is well worth it, it earned its Game of the Year and other titles for a reason.",True,2,1424
"Probably the greatest game ever made, and I've been gaming since 1994. 

I don't really know what else to say. 

For those who come after.",True,2,6261
For the longest I was Anti this game but BOY what a FOOL I was!! Great in every way!!!,True,1,401
Beautiful game 😪.,True,2,1792
"Great story, unique combat and endless playabilty. Only downside is you only get to experience it for the first time once. Amazing game, well worth your time and a playthrough.",True,2,2670
This is GOOD. Merci mes amis.,True,1,1744
Playing this game changed my view on french people. Amazing game!,True,1,1682
"So this game is praised by many. And I can see why. Visually it's awesome. If you like the combats, the different character skills and options feel like there should be a serious depth. 

But...

- Well most of the exploration is running around in levels designed to be a bit like mazes with not map to help you. I get it; it's intended, just doesn't feel great to me.

- Combat isn't about strategy or skills combo, it's only about you hitting the right buton at the exact right time to counterattack/avoid being hit. Nobody told me this was actually a party game.

- The same concept exists in other places, just hit the right button with the proper timing.

- Didn't go further, so maybe there is more.

So yeah, probably something great for those who envoy that, I've got the game for a year now and honestly by now I know I'm not starting it ever again, not even to see how the story develops. I'd rather just watch a video if I can convince myselft of doing it.",False,13,1062
I'll never be the same again,True,14,3235
.,True,1,2603
"Phenomenal game. Just beat the game and had to come here to say what an honor to witness this piece of art.

The story is excellent, mature, and consequential. The themes of grief, love, and remorse are well done. None of the relationships feel forced. Monoco is funny AF.

The gameplay can be super complex, if you want it to be. If you don't, you can always play and beat the game with the simpler characters. The game gives you options to play the way you want. Amazing execution overall.",True,1,4503
Amazing game with a beautiful art style that is only rivaled by its amazing story.,True,1,3289
"PEAK Gaming- if you love games like Final Fantasy or Sekiro , this is the game for you-Tears were shed I'm glad this game was made!",True,1,5163
"When I finished this game, it all felt like a waste of time.
I went to check Getter Robo related media and became whole again.
Thank you, Getter Robo.
https://www.youtube.com/watch?v=XUJy8vsI-Fc",False,5,3439
"GUSTAVEEE!!!

T^T",True,1,1584
"Great game, cool story, the map exploration could have been better",True,1,2411
"Holy ♥♥♥♥♥♥♥ masterpiece
33/10
No notes
Play it",True,3,2751
Good.,True,1,3194
"I hardly ever leave reviews on any sort of product I happen to be a consumer of but this game deserves one... and a good one at that.

Yes, I have only played 10 hours, but this game is an absolute masterpiece.
Typically I am the type of gamer to just play and ignore the plot completely as free time comes sparingly. 
This game has changed that, I am fully invested.
I don't think I have one negative thing to say.",True,2,628
i genuinely do not think a single piece of media has ever had this much of a profound impact on my life. this is easily the best game i have ever played and if youre thinking about playing it DO IT,True,3,6291
10/10 this is one of the best singleplayer games I have ever played. Had me glued to it the entire campaign. SO GOOD Genuinely,True,3,2798
